index,frn,business_name,contact_telephone_number,business_address,contact_business_address,implementation
5253,31460181.0,ATRIX,'+91854657345,"plotNo-147,udyog vihar phase-4,gurugram haryana 122015 udyog vihar phase-4,gurugram, India","plotNo-147,udyog vihar phase-4,gurugram haryana 122015 udyog vihar phase-4,gurugram, India",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5254,31386121.0,Signal4,9194004126,205 S. Fuquay Ave. Fuquay Varina NC 27526,205 S. Fuquay Ave. Fuquay Varina NC 27526,Complete STIR/SHAKEN Implementation
5255,31457351.0,Jeremiah Connelly,3163395207,3353 N 159 E Wichita KS 67226,3353 N 159 E Wichita KS 67226,Complete STIR/SHAKEN Implementation
5256,29215985.0,High Performance Computer Services LLC,6063259990,824 Greenup Ave Ashland KY 41101,824 Greenup Avenue PO Box 2112 ASHLAND KY 41101-7437,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5257,31460389.0,cubexis technologies llc,'+12017028611,"House no 476, Block 4, Sector D2, green town Punjab 54000 Lahore, Pakistan","House no 476, Block 4, Sector D2 green town Lahore DE 54000 Punjab",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5258,31157050.0,IXICA Communications Inc.,,"10 Milner Business Court #300 Ontario M1B3C6 Toronto, Canada",null null,
5259,22323315.0,Procom Inc,'+525585802165,1395 Brickell Ave STE 800 Miami FL 33131,1395 Brickell Ave STE 800 Miami FL 33131,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5260,31458987.0,Fasscorp,,"Av. Republica de Panama Nro 4344 Surquillo Lima 18 LIMA, Peru",null null,
5261,31460678.0,Axistel FZE,,"Business Center #4,8th Floor, Ras Al Khaimah Freezone   Ras Al Khaimah City, United Arab Emirates",null null,
5262,31450687.0,AdvantageCare Physicians,,55 Water Street New York NY 10014,null null,
5263,26462903.0,Sequre LLC,4178794379,2135 West Vista Springfield MO 65807,2135 West Vista Springfield MO 65807,Complete STIR/SHAKEN Implementation
5264,25611823.0,Blu-Shift Wireless,3304731754,5330 County Road 201 Millersburg OH 44654,5330 County Road 201 Millersburg OH 44654,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5265,21441613.0,Northeast Texas Broadband,,PO Box 629 Paris TX 75460,null null,
5266,31405160.0,"Central Florida Phones & Internet, LLC DBA TelKnight",3524147600,4460 SE 53rd Ave. Unit 2 Ocala FL 34480,1811 SE 33rd Lane Ocala FL 34471,Complete STIR/SHAKEN Implementation
5268,24212052.0,Signitel inc,2126631000,100a Broadway STE 460 Brooklyn NY 11249,100a Broadway STE 460 Brooklyn NY 11249,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5269,19576925.0,Telco Enterprises,5592920408,"5809 E Clinton Ave Mail only: PO Box 651, Clovis, CA 93613 Fresno CA 93727",PO Box 651 Clovis CA 93613,Complete STIR/SHAKEN Implementation
5270,31461197.0,Diabolocom,'+33176490490,"20 rue de la Paix Select State/Prov 75002 Paris, France","20 rue de la Paix Select State/Prov 75002 Paris, France",Complete STIR/SHAKEN Implementation
5271,31461049.0,Coastal Mountain Home Buyers,7206955430,1242 SW Pine Island Rd STE 42-356 Cape Coral FL 33991,1242 SW Pine Island Rd STE 42-356 Cape Coral FL 33991,Complete STIR/SHAKEN Implementation
5272,31405228.0,SpherePBX,6314380618,76 N Burling Lane West Islip NY 11795,76 N Burling Lane West Islip NY 11795,Complete STIR/SHAKEN Implementation
5273,31457617.0,Banccorpp,'+919667440015,149 Carolyns Circle Fleming Island FL 32003,149 Carolyns Circle Fleming Island FL 32003,Complete STIR/SHAKEN Implementation
5274,18226548.0,"Bee Creek Communications, Inc.",210-710-5588,603 FM2093 Suite 1101 Fredericksburg TX 78624,603 FM2093 Suite 1101 Fredericksburg TX 78624,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5275,4245569.0,"Wood's Performance Center, Inc.",7318854000,PO Box 716 Union City TN 38281,PO Box 716 Union City TN 38281,Complete STIR/SHAKEN Implementation
5276,31457336.0,BLB-NET,'+972-77-666-2000,"Shiluah 4  1912 petach-tikva, Israel","Shiluah 4  1912 petach-tikva, Israel",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5277,31386410.0,Internet Infinity,,"1882 Boul. Saint-Martin W. Quebec H7S 1M9 Laval, Canada",null null,
5278,31445653.0,Soleo Communications,5859431462,1255 University Ave Suite 204 Rochester NY 14607,1255 University Ave Suite 204 Rochester NY 14607,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5279,31461684.0,LorainTel,9104965712,2117 PRINCESS PLACE DR WILMINGTON NC 28405,2117 PRINCESS PLACE DR WILMINGTON NC 28405,Complete STIR/SHAKEN Implementation
5280,31459415.0,Colynk Inc,8018771111,1466 N Highway 89 Suite 200 Farmington UT 84025,1466 N Highway 89 Suite 200 Farmington UT 84025,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5281,31461791.0,"PERQ Software, LLC",317-644-5718,7225 Georgetown Rd Indianapolis IN 46268,7225 Georgetown Rd Indianapolis IN 46268,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5282,30851786.0,Definitive Resources,,1 Westbrook Corporate Center Suite 300 Westchester Illinois 61054,null null,
5283,31462120.0,Technological Solutions LLC,5094201010,2112 Hummingbird LN West Richland WA 99353,2112 Hummingbird LN West Richland WA 99353,Complete STIR/SHAKEN Implementation
5284,26730101.0,"VOIP Extension, Inc.",6787869511,2520 Blyth Ln Snellville GA 30078,2520 Blyth Ln Snellville GA 30078,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5285,31462153.0,Premier Printing Inc,715-486-0603,2500 E. 5th St. Marshfield WI 54449,2500 E. 5th St. Marshfield WI 54449,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
5286,16098147.0,"TerraNovaNet, Inc",3054534011,PO Box 3031 913 La Paloma Road Key Largo FL 33037,PO Box 3031 913 La Paloma Road Key Largo FL 33037,Complete STIR/SHAKEN Implementation
5287,31462609.0,INTENEXT TECHNOLOGIES PVT LTD,'+13023149320,"13H/15 Mayur Bhanj Road   Kolkata, India","13H/15 Mayur Bhanj Road   Kolkata, India",Complete STIR/SHAKEN Implementation
5289,31462955.0,"Smith Operating Solutions, LLC",4695540130,"3824 Cedar Springs Rd, Suite 8 Suite 801-1363 Dallas TX 75219","3824 Cedar Springs Rd, Suite 8 Suite 801-1363 Dallas TX 75219",Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
5290,31307341.0,BetterTel Inc,3018166000,9466 Georgia Ave Suite 510 Silver Spring MD 20910,9466 Georgia Ave Suite 510 Silver Spring MD 20910,Complete STIR/SHAKEN Implementation
5291,31462716.0,"Tempe Technology, LLC.",,1438 W Broadway Road STE 100 Tempe AZ 85282,null null AZ,
5292,31464894.0,ISANtre,'+524868650122,"Marcial Cavazos 19 San Luis Potosi 79447 Cerritos, Mexico","Marcial Cavazos 19 San Luis Potosi 79447 Cerritos, Mexico",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5293,31213978.0,RC Tech & CCTV Corp.,3057944084,3395 w 97th Ter Hialeah FL 33018,3395 W 97th Ter Hialeah FL 33018,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
5294,27292408.0,"Circls, LLC",4692486173,1341 W Mockingbird Ln Suite 500W Dallas TX 75247,1341 W Mockingbird Ln Suite 500W Dallas TX 75247,Complete STIR/SHAKEN Implementation
5295,31466360.0,Novanix,,14030 Main ST ne E Duvall WA 98019,null null,
5296,31422330.0,Next Generation Designs,5403524435,40 Village Springs Dr Suite 15 HARDY VA 24101,13455 Booker T Washington Highway 106 MONETA VA 24121,Complete STIR/SHAKEN Implementation
5297,31466873.0,VOIP Fine,'+13133145960,"1307 saint-Catherine Montreal H3G 1P7 St W, Canada","1307 saint-Catherine Montreal H3G 1P7 St W, Canada",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5298,15331952.0,RealConnect,202-585-1155,"529 14th Street, NW Suite TEL1 Washington DC 20045","529 14th Street, NW Suite TEL1 Washington DC 20045",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5299,31467871.0,"Quiq, Inc",6468878398,2201 Baxter Lane #11062 Bozeman MT 59718,2201 Baxter Lane #11062 Bozeman MT 59718,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5300,31467897.0,voiptm,'+16466478041,"Bashir Mension 2 Turner Road Lahore 54000 Lahore G.P.O., Pakistan","Bashir Mension 2 Turner Road Lahore 54000 Lahore G.P.O., Pakistan",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5301,31468036.0,CAMPOBIT,'+593996046081,"Coop. Voluntad de Dios Guayas  Guayaquil, Ecuador","Coop. Voluntad de Dios Guayas  Guayaquil, Ecuador",Complete STIR/SHAKEN Implementation
5302,31468119.0,Usacanvoip,'+12048157823,"123 main street  W2B C7H Montreal, Canada","123 main street  W2B C7H Montreal, Canada",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5303,31469810.0,Simpletech,'+59899189826,"Coimbra 5936 Montevideo 11200 Montevideo, Uruguay",Coimbra 5936 Montevideo 11200,Complete STIR/SHAKEN Implementation
5304,31470081.0,"Ithryn Techiologies, Inc.",2128240550,3726 68th st woodside NY 11377,3726 68th st woodside NY 11377,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5305,31470180.0,INT,8479191107,251 Milwaukee Ave Suite 200 Buffalo Grove IL 60089,251 Milwaukee Ave Suite 200 Buffalo Grove IL 60089,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5306,28053205.0,"SAR Voice Systems, Inc.",(224) 585-8524,5341 N Delphia Ave. Unit 242 Chicago IL 60656,5341 N Delphia Ave. Unit 242 Chicago IL 60656,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5307,31470271.0,Predict Solution,'+17266661991,"13b n main st   benglore, India","13b n main st   benglore, India",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5308,31440324.0,Producer Sensei LLC,'+727-214-0016,1130 Cleveland St Ste 120 Clearwater FL 33755,1130 Cleveland St Ste 120 Clearwater FL 33755,Complete STIR/SHAKEN Implementation
5309,31470446.0,Safal Info,'+912227662419,"Sector 9, Opp.mtnl Office, Vashi Maharashtra 400703 Mumbai, India","Sector 9, Opp.mtnl Office, Vashi Maharashtra 400703 Mumbai, India",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5310,21941208.0,"TELEPATH, Inc.",8055502000,9054 Greenlake Circle Mechanicsville VA 23116,9054 Greenlake Circle Mechanicsville VA 23116,Complete STIR/SHAKEN Implementation
5311,31124688.0,"Dialect, LLC",6026220397,2800 North 24th Street Phoenix AZ 85008,2800 North 24th Street Phoenix AZ 85008,Complete STIR/SHAKEN Implementation
5312,24431314.0,"Invoca, Inc.",415-515-6118,8605 Santa Monica Blvd West Hollywood CA 90069,8605 Santa Monica Blvd #56543 West Hollywood CA 90069,Complete STIR/SHAKEN Implementation
5313,31448863.0,Voipography Inc.,650 664 4884,5830 E 2nd St Ste 8 Casper WY 82609,5830 E 2nd St Ste 8 Casper WY 82609,Complete STIR/SHAKEN Implementation
5314,31420532.0,Ananya traders llc,9717002585,30 N Gould St Ste R sheridan WY 82801,30 N Gould St Ste R sheridan WY 82801,Complete STIR/SHAKEN Implementation
5315,31460850.0,LinkedPhone LLC,877-538-5888,401 E 8th Street 214-7554 Sioux Falls SD 57103,401 E 8th Street 214-7554 Sioux Falls SD 57103,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5316,31471329.0,Opennetworks,'+3619996000,"Fehervari ut 50-52.  1117 Hungary, Hungary",Fehervari ut 50-52. Budapest 1117,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5318,31472111.0,Hustle Inc.,4158514878,548 Market St PMB 19841 San Francisco CA 94104,548 Market St. PMB 19841 San Francisco CA 94104,Complete STIR/SHAKEN Implementation
5319,31472129.0,Acclaim Telecom Services,9723311717,3302 Wareham Circle Richardson TX 75082,3302 WAREHAM CIR RICHARDSON TX 75082,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
5320,31461510.0,The Gentry Fund LLC,,2355 Franklin St. Augusta GA 30906,null null,
5321,31472376.0,PCI Pal Ltd,'+447790952301,"7 Gamma Terrace ENG IP3 9FF Ipswich, United Kingdom","7 Gamma Terrace ENG IP3 9FF Ipswich, United Kingdom",Complete STIR/SHAKEN Implementation
5322,23878333.0,AIRNORTH COMMUNICATIONS INC,6162062945,123 N Huron Cheboygan MI 49721,6120 11 Mile Road Northeast Rockford MI 49341 MI,Complete STIR/SHAKEN Implementation
5323,8659880.0,"Lucre, Inc.",6165406310,4011 Plainfield Ave NE Grand Rapids MI 49525,4011 Plainfield Ave NE Grand Rapids MI 49525,Complete STIR/SHAKEN Implementation
5324,21435391.0,Expedia Telecom inc.,2126271300,PO Box 2459 Monroe NY 10949,100 Gilbert St Monroe NY 10950,Complete STIR/SHAKEN Implementation
5326,31472368.0,TelecommsPlus Inc.,'+12464364204,"79 Elizabeth Park   Christ Church, Barbados","79 Elizabeth Park   Christ Church, Barbados",Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
5327,31472749.0,ASAP Computer Support Corp,7867762727,11455 SW 40th ST #175 miami FL 33165,11455 SW 40th ST #175 miami FL 33165 FLORIDA,Complete STIR/SHAKEN Implementation
5328,30279178.0,"Roanoke Connect Holdings, LLC",(252) 209-2236,P.O. Box 1326 Ahoskie NC 27910,P.O. Box 1326 Ahoskie NC 27910,Complete STIR/SHAKEN Implementation
5329,28883825.0,RouteTrust,8326519972,801 Barton Springs Rd 9th Floor Austin TX 78704,801 Barton Springs Rd 9th Floor Austin TX 78704,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
5331,31473069.0,DTS Limited,'+64-49180160,"Unit 2, 222 Main Street Wellington 5018 Upper Hutt, New Zealand","Unit 2, 222 Main Street Wellington 5018 Upper Hutt, New Zealand",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5332,31386071.0,"Corporate West Computer Systems, Inc.",4083694300,307 Orchard City Drive Suite 205 Campbell California 95008,307 Orchard City Drive Suite 205 Campbell California 95008,Complete STIR/SHAKEN Implementation
5333,31449663.0,toplink GmbH,'+4961516275570,"Robert-Bosch-Str. 20   Darmstadt, Germany","Robert-Bosch-Str. 20   Darmstadt, Germany",Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
5334,31474885.0,Vovitel Communications PTE LTD,'+658137790,"187 Tanjong RHU Road 1403 Sanctuary Green Singapore 436925   Sanctuary Green, Singapore","187 Tanjong RHU Road 1403 Sanctuary Green Singapore 436925   Sanctuary Green, Singapore Sanctuary Green 436925",Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
5335,31471006.0,Nisd Telecom,'+254714595590,"53543 Nairobi 254 Nairobi, Kenya",Catherine Dereba Road Nairobi 254 Nairobi,Complete STIR/SHAKEN Implementation
5336,31196892.0,VoIPGRID,,"Lubeckweg 2  9723HE Groningen, Netherlands",null null,
5337,23820459.0,Telasco Communications Inc.,914-400-3475,9801 Brookford Road Potomac MD 20854,9801 Brookford Road Potomac MD 20854,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5340,31475270.0,Liberty Wealth Planners,'+919836963636,"359, Prakash Mohalla  110065 Dehli, India","359, Prakash Mohalla  110065 Dehli, India",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5341,31391667.0,"VoIPPBXExpress,cloud LLC",'+12532481842,14612 McIntosh Ln SE Tenino WA 98589,14612 McIntosh Ln SE Tenino WA 98589,Complete STIR/SHAKEN Implementation
5342,5079967.0,"Southwest Communications, Inc.",(816) 298-4100,1801 NW PLATTE RD Suite 275 RIVERSIDE MO 64150,1801 NW PLATTE RD Suite 275 RIVERSIDE MO 64150,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5343,31340805.0,Origen Telecom,'+15146644000,"1111 Dr-Frederik-Philips, Suite 606 Quebec H4M 2X6 Montreal, Canada","1111 Dr-Frederik-Philips, Suite 606 Quebec H4M 2X6 Montreal, Canada",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5345,31475890.0,Big Tree Telecom,8658886200,309 Bigtree Dr Knoxville TN 37934,309 Bigtree Dr Knoxville TN 37934,Complete STIR/SHAKEN Implementation
5346,31476179.0,A-Town Media,,6370 San Andres Ave Atascadero CA 93422,null null,
5347,31476104.0,SkyNet Managed Technology Services,,400 West Wilson Bridge Rd Suite 100 Worthington OH 43085,null null,
5348,31476393.0,VOIPOWORLD,4197459551,2951 Crimson Rd Mansfield OH 44903,2951 Crimson Rd Mansfield OH 44903,Complete STIR/SHAKEN Implementation
5349,30289946.0,"4-County Fiber, LLC",6622450724,P.O. Box 8466 Columbus MS 39705,P.O. Box 8466 Columbus MS 39705,Complete STIR/SHAKEN Implementation
5350,31476633.0,LMC Networks Limited,'+85223666401,"unit D 10/F 8 TST  TST, Hong Kong","unit D 10/F 8 TST  TST, Hong Kong",Complete STIR/SHAKEN Implementation
5351,31476559.0,VoiceTeam Call,'+18092476222,"Calle Mella #73  51000 Santiago, Dominican Republic","Calle Mella #73, Centro de la Ciudad Santiago 51000",Complete STIR/SHAKEN Implementation
5352,31476740.0,GTech Fiber LLC,5737597146,803 South Ellen Street P.O. Box G Dixon MO 65459,803 South Ellen Street P.O. Box G Dixon MO 65459,Complete STIR/SHAKEN Implementation
5353,30289649.0,"Connect 2 First Internet, LLC",5019854534,1000 S J P Wright Loop Rd Jacksonville AR 72078,1000 S J P Wright Loop Rd Jacksonville AR 72078,Complete STIR/SHAKEN Implementation
5354,31472665.0,"Ovation Up, Inc.",385-325-2306,65 W University Parkway Orem UT 84058,65 W University Parkway Orem UT 84058,Complete STIR/SHAKEN Implementation
5355,24415754.0,"Lietz Development, Inc. dba Data-Tech",8138728011,7904 Hopi Place Tampa FL 33634,7904 Hopi Place Tampa FL 33634,Complete STIR/SHAKEN Implementation
5356,31477029.0,"Txtwire Technologies, Inc.",208-227-7710,P.O. Box 50980 Idaho Falls ID 83402,P.O. Box 50980 Idaho Falls ID 83402,Complete STIR/SHAKEN Implementation
5357,31477391.0,ProStar Communications,2812653500,4418 Blubonnet Dr Stafford TX 77477,4418 Blubonnet Dr Stafford TX 77477,Complete STIR/SHAKEN Implementation
5358,31443674.0,SpoofCard LLC,7325921590,101 Crawfords Corner Rd Suite 1230 Holmdel NJ 07733,101 Crawfords Corner Rd Suite 1230 Holmdel NJ 07733,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5359,31445802.0,LES.NET (1996) INC,'+12049440009,"130 Portage Avenue East Manitoba R3C 0A1 Winnipeg, Canada",130 Portage Avenue East Winnipeg R3C 0A1,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5360,31477599.0,9053-6590 QUEBEC INC.,'+15142312310,"12550 Avenue de Rivoli QC H4J2L9 Montreal, Canada",12550 Avenue de Rivoli Montreal H4J2L9,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5361,24206047.0,Voko Communications LLC,4693439400,3905 American Dr Suite 313 Plano TX 75075,2704 Sowerby Drive Plano TX 75093,Complete STIR/SHAKEN Implementation
5362,31476971.0,onShore Security LLC,3128505200,216 W Jackson Blvd Suite 201 Chicago IL 60606,216 W Jackson Blvd Suite 201 Chicago IL 60606,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
5363,31478050.0,"AnywhereWorks, Inc",8667884250,1033 SE Main Suite 5 Portland OR 97214,1033 SE Main Suite 5 Portland OR 97214,Complete STIR/SHAKEN Implementation
5365,30783450.0,WyoNet Inc,3078574975,210 East Main Riverton WY 82501,210 East Main Riverton WY 82501,Complete STIR/SHAKEN Implementation
5366,31478852.0,Daily Tel,0031428139,PO Box 6535 West Palm Beach FL 33405,PO Box 6535 West Palm Beach FL 33405,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
5367,31479181.0,Hearst Corporation,2126494026,300 W 57th Street New York NY 10019,300 W 57th Street New York NY 10019,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
5368,31478696.0,Silicon Maine LLC,2074042599,224 Stetson Rd West Levant ME 04456,224 Stetson Rd West Levant ME 04456,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
